expo_family,expo_subfamily,exposure,child_sex,Term,Overlap,P.value,Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
phthalate,DEHP,aver_log2_MEOHP,Female,Blood Pressure,63/454,4.18564972829414e-07,5.23206216036767e-05,2.11936381768651,31.1258962102811,CNTNAP2;SLC35F3;PRKAG2;SLC35F1;AFF3;PARK2;GPHN;SYNE1;TNR;BBS9;SLC39A8;ZNF385D;SAMD12;SGCG;CACNA2D1;SLC39A11;HUNK;KAZN;FRMD4A;ANK2;CACNB2;TIAM1;RNF144B;SLC9A9;CDH13;AMPH;ST6GALNAC3;DSCAML1;SHANK2;CASZ1;PPM1L;DNAH5;NRXN1;GOSR2;HSD17B4;FPR3;PRR5L;AOAH;JAKMIP1;FHIT;HDAC9;CTNNA1;CAMTA1;CTNNA2;ST3GAL1;RAB6B;PLXNA4;OPCML;AUTS2;STAC;EDEM1;ZBTB16;EYA4;NFATC2;SYT14;ATP2B2;SGCZ;PTPRD;DAB1;CAMK4;BCL2;COL9A1;MDGA2
phthalate,DEHP,aver_log2_MEOHP,Female,HIV-1,9/37,0.00101771077958613,0.00978568057294356,4.15012444001991,28.5951853735879,WDR27;CMTM8;GALNT14;TNXB;DAB1;FAM174B;PRKG2;SLCO5A1;AOAH
phthalate,DEHP,aver_log2_MEOHP,Female,Stroke,43/289,4.80021646597671e-06,0.000300013529123544,2.28445999663423,27.9774378680405,PCSK2;GRIA1;CNTNAP2;THSD7B;NTM;ATP2A3;SNX10;CACNA1C;AK5;LDB2;ADARB2;FHIT;HDAC9;CUX1;OTOG;ANO10;CAMTA1;SAMD12;EPHB1;KCNH1;KIRREL3;CMTM8;EGLN3;CA10;KCNB1;EBF1;MICAL2;FRMD4A;NRG1;ATP2B2;RUNX1;PTPRD;CACNB2;CENPF;RALYL;GCLC;DLG2;ZNF831;ASTN2;DOCK2;DSCAML1;SSBP3;VAMP3
phthalate,DEHP,aver_log2_MEOHP,Female,Myocardial Infarction,35/229,1.99297972846792e-05,0.00099648986423396,2.35112275284804,25.4468941834511,NLGN1;SLC35F3;MEGF11;TSHZ2;TMPRSS4;PRDM15;LDB2;FHIT;ADAMTSL1;STOX2;CDH4;CUX1;ZNF83;EVA1C;CDH23;C9ORF171;NCAM1;FAM19A5;ANKS1B;CA10;PRKCB;MTUS1;MICAL2;SYT14;AIG1;SGCZ;SDK1;GJB2;DLG2;KCNMA1;ELMO1;CDH13;DOCK2;ST6GALNAC3;PDZRN3
phthalate,DEHP,aver_log2_MEOHP,Female,Body Fat Distribution,12/57,0.000645148802054495,0.00685772331472926,3.44711359404097,25.3225983823436,CCND3;DAB1;MEGF11;COL22A1;CAMK4;EBF1;LDLRAD4;KRT76;ADARB2;AFF3;KALRN;SHANK2
phthalate,DEHP,aver_log2_MEOHP,Female,Blood Pressure Determination,13/64,0.000560657137321089,0.0063711038331942,3.29626889190337,24.6771907375096,DYNC1H1;NRXN3;DDX60L;LDB2;ADARB2;GABRG3;SORL1;ADAMTSL1;SDK1;RALYL;FAT1;ASTN2;PLXNA4
phthalate,DEHP,aver_log2_MEOHP,Female,Lipoproteins,15/79,0.000467532147328749,0.00584415184160937,3.03293386983905,23.2566656536587,SLC22A3;PTPRN2;NRXN1;NTM;PLG;SERPINB7;FHIT;PTPRD;PKIB;IMMP2L;SLC9A9;PTK2B;ZNF385D;CSMD2;WDFY4
phthalate,DEHP,aver_log2_MEOHP,Female,"Diabetes Mellitus, Type 2",16/86,0.000389744682405247,0.0051282195053322,2.95894357743097,23.2277623965068,PCSK2;ST6GAL1;SYK;NRG1;ARHGAP26;SORCS2;ANK1;HDAC9;SYNE1;OASL;CORO1C;PTPRD;CRTAC1;KCNQ1;PPARG;PDZRN3
phthalate,DEHP,aver_log2_MEOHP,Female,Alzheimer Disease,15/80,0.000537639758782382,0.0063711038331942,2.98611185875007,22.4804110495171,CNTNAP2;COL22A1;RORA;EML1;GFRA2;ANK1;GRIN2B;MPP7;DAB1;VSNL1;STK24;ERBB4;PIEZO2;NCAM1;ST3GAL1
phthalate,DEHP,aver_log2_MEOHP,Female,Echocardiography,38/273,7.41129787195749e-05,0.0017512454397919,2.10707303047729,20.0380957213508,PTPRT;CNTNAP2;GABRB1;GALNT14;SLC35F3;MYT1L;SLCO5A1;AOAH;LDB2;ADARB2;CACNA1E;GPHN;SYNE1;HIRA;CTIF;ERBB4;RNF19A;ZNF385D;EYS;PLXNA4;COX10;ARPP21;CACNA2D1;KAZN;ESRRG;SYT14;CACNA2D4;AIG1;SGCZ;MPP7;ARHGAP24;PTPRD;INPP4B;CACNB2;RALYL;DLG2;BCL2;OR4D10
phthalate,DEHP,aver_log2_MEOHP,Female,Coronary Artery Disease,30/205,0.000168158786964532,0.00300283548150949,2.22845019195797,19.3665733930434,PRIM2;MEGF11;CNRIP1;NRXN3;FHIT;HDAC9;PARK2;C10ORF90;GOLGA3;TRIM9;RIMS1;CAMTA1;SLC39A8;CTNNA2;EPHB1;ZBTB16;EBF1;FNDC3B;LY86;C10ORF11;SEZ6L;SORCS2;SGCZ;ZC3HC1;KIAA1456;SLC9A9;CDH13;ASTN2;LGR5;ZNF334
phthalate,DEHP,aver_log2_MEOHP,Female,Body Height,49/385,7.70547993508435e-05,0.0017512454397919,1.9047192353644,18.0395838962209,CYFIP2;GABRB1;SLC35F3;GALNT16;KNDC1;GPHN;SYNE1;ADAMTSL1;IMMP2L;THSD7A;DIRC3;COL27A1;PRKCB;NRG1;TEX15;VWA5B1;ANK1;SORCS2;TLR1;DNM3;CDH10;CDH13;PPARG;DOCK2;GRIA1;NLGN1;TNXB;NTM;TSHZ2;PRDM15;ITPR1;JAKMIP1;IGSF21;ADAMTS17;CDH22;NPHP4;GABBR2;PPP1R14C;PCDH9;KIAA1549L;ESRRG;ARHGAP26;GFAP;CS;PTPRD;DLG2;SERGEF;XKR6;PPIL6
phthalate,DEHP,aver_log2_MEOHP,Female,Hip,29/202,0.00029810839453082,0.00465794366454406,2.17776915378174,17.679246277959,CSRNP3;THSD7B;COL13A1;NTM;TRANK1;PCDH15;RORA;CACNA1D;TTN;ADAMTSL1;FAM154A;DPP6;RELN;PIEZO2;CDH23;STK32B;TECTA;CA10;AUTS2;NRG1;ANK1;SGCZ;PTPRD;TIAM1;LRFN2;DLG2;PITPNM3;KCNMA1;DDR2
phthalate,DEHP,aver_log2_MEOHP,Female,Body Mass Index,54/437,7.5615436521572e-05,0.0017512454397919,1.84334579333922,17.4930752775293,GABRB1;ZC3H4;MEGF11;SLC35F1;LDLRAD4;LDB2;ADARB2;PARK2;FAM178B;IMMP2L;CCND3;FAM19A2;SLC39A8;THSD7A;FAM19A5;ANKS1B;KCNH1;SOX5;KIRREL3;SLC36A2;GRID1;IL15;CACNA2D1;EBF2;PDGFRL;DNM3;ELMO1;CDH13;ASTN2;WDFY4;CDH18;NLGN1;ITPR1;NRXN3;FHIT;KALRN;C10ORF90;DPP6;CAMTA1;CTNNA2;OPCML;CMTM8;ZFHX3;PCDH9;AUTS2;ARHGAP26;MPP7;TMEM154;PTPRD;CAPN13;NELL1;DAB1;CCDC3;ZNF532
phthalate,DEHP,aver_log2_MEOHP,Female,"Cholesterol, LDL",40/304,0.00016773616189134,0.00300283548150949,1.97401364068031,17.1603340607526,PTPRT;CNTNAP2;THSD7B;NRXN1;TSHZ2;RORA;SNX31;FHIT;ADRA1A;ADAMTSL1;ERBB4;DPYSL2;FAM19A2;GSG1L;BBS9;ST3GAL1;ANKS1B;SOX5;PCDH9;LRRN2;MTUS1;ANK2;TIMD4;ARHGAP28;CACNA2D4;ANK3;ANK1;GABRG3;SGCZ;CAMKMT;PTPRD;NELL1;RALYL;DAB1;FAM163A;ASTN2;LRRC3B;ST6GALNAC3;MDGA2;MAPRE2
phthalate,DEHP,aver_log2_MEOHP,Male,Blood Pressure,33/454,8.98845045431718e-06,0.00157297882950551,2.47513064133017,28.759953962888,TNFAIP8;CTBP2;ULK4;SMEK2;FHIT;PARK2;MYL12B;CYP17A1;RASGRP3;GPR176;MARVELD2;CAMTA1;CSK;ZNF385D;ASIC2;ST3GAL1;TNS3;OPCML;MAGI1;TMEM132D;TMEM30C;PXDNL;ATP2B2;C4ORF22;TIAM1;KIAA1279;CPE;CDH13;RBM20;PRKD1;LZTR1;SHANK2;RBMS3
phthalate,DEHP,aver_log2_MMCHP,Female,Body Fat Distribution,14/57,1.43075886316288e-06,7.94071169055397e-05,5.76547842401501,77.5878049721099,GPR39;MEGF11;COL22A1;NFATC1;KRT76;ADARB2;FRY;AFF3;KALRN;MKLN1;CAMK4;DLGAP1;GALNTL6;SHANK2
phthalate,DEHP,aver_log2_MMCHP,Female,Body Mass Index,55/437,4.47324473441398e-09,9.93060331039903e-07,2.60398416549611,50.0619908672007,SLC44A5;CPNE4;MEGF11;SLC35F1;LDB2;ADARB2;PARK2;AKAP13;ADAMTS2;KCNT2;FAM19A2;ITGAX;DLGAP1;SLC39A8;THSD7A;FAM19A5;ANKS1B;SOX5;KIRREL3;GRID2;GRID1;CACNA2D1;COL23A1;FBXO17;EBF2;SORCS1;NRG2;PDGFRL;DAAM2;ELMO1;CDH13;ASTN2;WDFY4;CDH18;NRXN3;KALRN;CHN2;CAMTA1;PIP5K1B;CTNNA2;OPCML;CMTM8;ZFHX3;PCDH9;NFATC1;TRAPPC9;MPP7;PTPRD;EXT1;NELL1;FRAS1;GDNF;PPP2R2C;PCDHB3;GALNTL6
phthalate,DEHP,aver_log2_MMCHP,Female,Fibrinogen,16/86,1.26974382448636e-05,0.000285621509127556,4.04940923737916,45.6534863833429,PCSK2;RABGAP1L;IQSEC1;GRIK2;FRY;RBPJ;SEZ6L;ZDHHC14;CDH4;CUX2;KCNQ1;CHN2;KCNMA1;CAMTA1;GALNTL6;ASTN2
phthalate,DEHP,aver_log2_MMCHP,Female,Insulin Resistance,12/58,5.13079900217302e-05,0.000876182598832623,4.61016121152907,45.5376237422188,PCDH9;FAM19A2;MBOAT1;ANK2;CACNA1D;CTNNA2;GALNTL6;SEZ6L;LRRC4C;ANK1;PARK2;PFKP
phthalate,DEHP,aver_log2_MMCHP,Female,Magnesium,13/66,4.3609103158153e-05,0.00080676840842583,4.33716468320631,43.5461944693076,PTPRT;KIRREL3;PARK2;WISP1;MYO16;SYTL2;SYNPR;JPH3;CUX2;PI4KB;LRRC4C;SEC24D;ANKS1B
phthalate,DEHP,aver_log2_MMCHP,Female,Sleep,8/35,0.000449056949094246,0.00474717346185345,5.22194582642344,40.2526427319686,PTPRT;PRKCB;RNF19A;DLGAP1;SORCS1;ANKS1B;OPCML;PTGDR
phthalate,DEHP,aver_log2_MMCHP,Female,Cardiovascular Diseases,7/31,0.00110142017599373,0.00843156134726235,5.13637775706741,34.9846643372565,SLC44A5;ZFHX3;CAMK1D;ZNF385D;MPP7;ANKS1B;OPCML
phthalate,DEHP,aver_log2_MMCHP,Female,Coronary Artery Disease,28/205,5.84754874956945e-06,0.000179393227683263,2.81843569418487,33.9607070806446,DOCK9;MEGF11;CNRIP1;NRXN3;PARK2;TRIM9;ABLIM2;CAMTA1;DLGAP1;GPC5;SLC39A8;CTNNA2;EPHB1;FNDC3B;C20ORF27;C10ORF11;SEZ6L;SORCS2;MYO16;ZC3HC1;GDNF;PCCA;PPP2R2C;KIAA1456;SLC9A9;CDH13;ASTN2;ZNF334
phthalate,DEHP,aver_log2_MMCHP,Female,Coronary Disease,14/82,0.000115978914306747,0.00160920743600612,3.64098885332745,32.9950129398893,ZFHX3;NRXN3;EBF2;OPRM1;PARVB;SEZ6L;LITAF;DNM2;PTPRD;CLMN;PDGFD;KIF26B;CDH13;CAMTA1
phthalate,DEHP,aver_log2_MMCHP,Female,Stroke,36/289,2.64085317580622e-06,9.771156750483e-05,2.54422788605697,32.6791023374108,PCSK2;CNTNAP2;NTM;ATP2A3;SNX10;CACNA1C;LDB2;ADARB2;JAKMIP3;GLRA1;PSMD6;CHN2;OTOG;ANO10;CAMTA1;GPC5;EPHB1;KIRREL3;CMTM8;EGLN3;KCNB1;CABLES1;LHFPL3;FRMD4A;ATP2B2;NRG2;MYO16;RUNX1;PTPRD;DLG2;PCCA;KIF26B;ZNF831;ASTN2;DOCK2;DSCAML1
phthalate,DEHP,aver_log2_MMCHP,Female,Myocardial Infarction,30/229,6.46462081741488e-06,0.000179393227683263,2.68786791098349,32.1177803894596,SLC35F3;CPNE4;MEGF11;PRDM15;LPCAT1;LDB2;FAM188B;AKAP13;CDH4;ZNF83;EVA1C;HMCN2;CDH23;C9ORF171;MBP;SOX6;FAM19A5;ADAMTS6;ANKS1B;PRKCB;EXT1;SDK1;GJB2;DLG2;KCNMA1;ELMO1;CDH13;DOCK2;ST6GALNAC3;MAD1L1
phthalate,DEHP,aver_log2_MMCHP,Female,Blood Pressure,50/454,1.40237970625678e-06,7.94071169055397e-05,2.22483898875324,29.9849114392116,CNTNAP2;ALDH1L1;SLC35F3;SLC35F1;GRIK2;AFF3;SLC6A3;PARK2;SACS;TNR;SLC39A8;ZNF385D;NCKAP5;PRMT8;CACNA2D1;SLC39A11;FRMD4A;ANK2;SORCS1;TIAM1;MPPED1;TBC1D4;SLC9A9;CDH13;ST6GALNAC3;DSCAML1;SHANK2;DNAH5;NRXN1;PRR5L;IL1RL1;CHN2;HECTD4;CAMTA1;MAP4;CTNNA2;ST3GAL1;RAB6B;MICB;OPCML;STAC;EDEM1;NFATC1;ATP2B2;MYO16;PTPRD;MKLN1;CAMK4;GALNTL6;MDGA2
phthalate,DEHP,aver_log2_MMCHP,Female,Echocardiography,33/273,1.28658337444845e-05,0.000285621509127556,2.45319961795607,27.6253221933078,PTPRT;SHC4;CNTNAP2;ALDH1L1;HIBADH;SLC35F3;CPNE4;MYT1L;C4ORF36;SLCO5A1;GRIK2;LDB2;ADARB2;CACNA1E;JAKMIP3;CTIF;RNF19A;HIVEP3;DLGAP1;GPC5;ZNF385D;EYS;COX10;CACNA2D1;SORCS1;CACNA2D4;MPP7;ARHGAP24;PTPRD;B3GALTL;DLG2;KIF26B;OR4D10
phthalate,DEHP,aver_log2_MMCHP,Female,"Hypertrophy, Left Ventricular",10/56,0.000744077577378267,0.00688271759074897,3.834620073141,27.6221690120994,EXT1;NELL1;SLC35F3;CHN2;APCDD1L;LHFPL3;SHISA9;SEZ6L;CDH18;SOX5
phthalate,DEHP,aver_log2_MMCHP,Female,Hypertension,11/64,0.00057653946120964,0.00581780729038818,3.66304251901795,27.3206809087504,UCN3;MYT1L;NRXN3;TNFSF9;SLC39A8;LHFPL3;ASTN2;NCKAP5;KALRN;PARK2;C20ORF166
phthalate,DEHP,aver_log2_MMCHP,Female,Triglycerides,29/244,5.75386248621469e-05,0.000912398194242615,2.40057088487155,23.4369034173463,PRKAA2;CPNE4;NTM;NRXN1;PPP1R2P3;F13A1;CACNA1D;GRIK2;TTN;FLRT2;FAM19A1;DLGAP2;SOX5;MICB;RABGAP1L;COL27A1;PCDH9;GRID1;PARVA;COL1A1;PTPRD;FRMD5;ATP13A5;GALNTL6;MDGA2;DSCAML1;XKR6;FBXL7;PFKP
phthalate,DEHP,aver_log2_MMCHP,Female,"Lipoproteins, VLDL",13/86,0.000683902986572144,0.00660115056604418,3.14556238846593,22.9238976640339,HIBADH;PCDH9;DNAH5;NRXN3;F13A1;GRIK2;GRIN2B;MYO16;PTPRD;KCNMA1;LRRC4C;MDGA2;NCKAP5
phthalate,DEHP,aver_log2_MMCHP,Female,Diabetes Mellitus,11/70,0.00124932230248989,0.00924498503842517,3.28948328074709,21.9907024197752,PTPRT;PTPRD;CNTNAP2;TTC12;RPS6KA2;CHN2;SLC9A9;DIRC3;RAB6B;FBXL7;OPCML
phthalate,DEHP,aver_log2_MMCHP,Female,Lipoproteins,12/79,0.00103915833463656,0.00823904108176131,3.1616635921516,21.71855541832,PTPRD;SLC22A3;PTPRN2;NRXN1;NTM;SLC9A9;PTK2B;SORCS1;GRIK2;ZNF385D;CSMD2;WDFY4
phthalate,DEHP,aver_log2_MMCHP,Female,Insulin,13/89,0.000951749286891795,0.00782549413666587,3.02091451684507,21.0171333988697,MBOAT1;SORCS2;ANK1;KALRN;PARK2;PTPRD;KIF26B;FAM19A2;CDH23;ASTN2;LRRC4C;KCNK3;PFKP
phthalate,DEHP,aver_log2_MMCHP,Female,Arteries,13/89,0.000951749286891795,0.00782549413666587,3.02091451684507,21.0171333988697,CAMK1D;COL23A1;SORCS1;PARVA;AFF3;LRRC55;DEC1;PTPRD;KCNQ1;DLGAP1;CTNNA2;EPHB1;EMID1
phthalate,DEHP,aver_log2_MMCHP,Female,Attention Deficit Disorder with Hyperactivity,14/99,0.00085583943071658,0.00759985414476324,2.91016444101093,20.5557363580425,KIRREL3;ADCYAP1R1;MYT1L;SLC35C2;MBOAT1;KSR2;ADAMTS2;ZFAT;ITGA11;CDH13;NOS1;ASTN2;CSMD2;NCKAP5
phthalate,DEHP,aver_log2_MMCHP,Female,Cholesterol,30/268,0.000129713032950771,0.00169389960676889,2.24273709483794,20.0729141172487,PTPRT;CNTNAP2;MEGF11;NRXN1;ADAMTS12;AFF3;SCUBE1;CLMN;HNF4A;HECTD4;PRDM16;GSG1L;DLGAP1;OPCML;ATP2B2;CACNA2D4;KSR2;OPRM1;PDGFRL;MYO16;PTPRD;MKLN1;NELL1;FAM163A;CDHR1;KCNMA1;HLA-DRA;ASTN2;WDFY4;FBXL7
phthalate,DEHP,aver_log2_MMCHP,Female,"Cholesterol, LDL",32/304,0.000245858606873433,0.00298046336514836,2.09339919173776,17.3977256143935,PTPRT;FHOD3;CNTNAP2;NRXN1;ADAMTS12;SNX31;SCUBE1;HECTD4;FAM19A2;GSG1L;ST3GAL1;ANKS1B;SOX5;PCDH9;LRRN2;ANK2;ARHGAP28;CACNA2D4;KSR2;OPRM1;ANK1;GABRG3;PLA2G15;PTPRD;B3GALTL;NELL1;FAM163A;HLA-DRA;KCNQ5;ASTN2;ST6GALNAC3;MDGA2
phthalate,DEHP,aver_log2_MMCHP,Female,Body Height,38/385,0.000255084702422607,0.00298046336514836,1.95194897863231,16.1502597414643,TNXB;SLC35F3;DOCK9;NTM;PRDM15;FAM188B;ADAMTS17;CDH22;NPHP4;THSD7A;DIRC3;ACVR1;COL27A1;CAMK1D;PCDH9;PRKCB;TBCD;CABLES1;OPRM1;SHISA9;ANK1;SORCS2;NFKB1;PTPRD;EXT1;TLR1;CDK6;DLG2;GDNF;ZFAT;KIF26B;CDH10;CDH13;SERGEF;DOCK2;XKR6;FBXL7;RBM43
phthalate,DEHP,aver_log2_MMCHP,Female,Hip,22/202,0.00139577204903737,0.00999552886729986,2.16488132745222,14.2325957135743,CPNE4;NTM;TRANK1;CACNA1D;ANK1;NFKB1;TTN;PTPRD;B3GALTL;TIAM1;MKLN1;LRFN2;DLG2;KCNMA1;PIEZO2;CDH23;DLGAP1;GPC5;MBP;TRMT44;GALNTL6;TECTA
phthalate,DEHP,aver_log2_MMCHP,Male,Blood Pressure,36/454,2.15361619071803e-06,0.000359653903849911,2.54416866028708,33.1972341252761,SMEK2;FOXO3;AFF3;FHIT;PARK2;SYNE1;MYL12B;CYP17A1;RPTOR;PREX1;GPR176;MARVELD2;FUT9;ALOX5;CAMTA1;ZNF385D;ADAMTS9;TNS3;IL12RB2;OPCML;MAGI1;TMEM132D;TMEM30C;WNT7A;PXDNL;NAV1;ATP2B2;LRP1B;KIAA1279;NAV3;NF1;CPE;RBM20;PRKD1;SHANK2;RBMS3
phthalate,DEHP,aver_log2_MMCHP,both_sexes,Body Weight Changes,5/34,0.00031211024818479,0.00917604129663283,9.66305418719212,78.0016622148104,ARFGEF1;FRMD6;STAU2;SLC8A1;FBN1
phthalate,DEHP,aver_log2_MMCHP,both_sexes,Body Mass Index,25/437,3.17322551455933e-07,4.66464150640222e-05,3.53651809355693,52.9181476458173,KMT2E;STAU2;KALRN;AKAP13;ADAMTS2;ATXN7;CAMTA1;THSD7A;CTNNA2;FAM19A5;SOX5;RBFOX3;ST8SIA1;LRBA;GAD2;NRG2;PDGFRL;EXT1;RIT2;FRMD6;COL4A2;GDNF;PPP2R2C;CDH13;FBN1
phthalate,DEHP,aver_log2_MMCHP,both_sexes,Coronary Artery Disease,14/205,1.89630211021099e-05,0.00139378205100508,4.18166464509988,45.4673222029687,RBM47;LRRC74A;SH2D4A;DOCK9;FNDC3B;GAD2;BACH2;COL4A2;GDNF;PPP2R2C;CAMTA1;CDH13;CTNNA2;CORIN
phthalate,DEHP,aver_log2_MMCHP,both_sexes,Body Weight,13/216,0.000135961169421791,0.00666209730166777,3.6405093192752,32.4119686257516,HDAC4;RBFOX3;LRBA;GAD2;NRG2;TBC1D1;RIT2;FRMD6;NBEA;PPP2R2C;ATXN7;THSD7A;CTNNA2
phthalate,DEHP,aver_log2_MMCHP,both_sexes,"Cholesterol, HDL",17/357,0.000236966179293927,0.00870850708905182,2.85576923076923,23.8387996128152,PTPRN2;RBFOX3;MYO10;CLEC16A;PCSK7;HMGCR;ADAMTS12;MOB3B;WDR81;KIF26B;NPHP4;CSMD3;CTNNA2;TACC2;POTEA;FBN1;DIS3L2
phthalate,DINCH,aver_log2_DINCH,both_sexes,Body Height,43/385,1.94649721210761e-09,4.02924922906275e-07,3.08548443591618,61.8862845105248,DPP10;C2CD2;DOCK9;CEP85L;SRBD1;TSHZ2;CHD7;PRDM15;XYLT1;TMTC1;RHOBTB1;FGD4;CHST11;FAM65B;SMYD3;NANS;GPR133;TP63;RGS6;JAZF1;TNS1;MAGI1;EYA1;PDE4D;ITPK1;MAGI2;MKL1;TBCD;HMGA1;PRKCA;LAMB1;MCC;SYN3;ARHGAP26;CPHL1P;NFKB1;EXT1;FMNL3;EML6;WDR60;UST;DOCK2;PPARD
phthalate,DINCH,aver_log2_ohMINCH,Female,"Diabetes Mellitus, Type 2",12/86,7.67303813519388e-05,0.00539670348841969,4.26153276564235,40.3789299012669,ST6GAL1;FGGY;TCERG1L;KCNQ1;GLIS3;RBMS1;PRKCA;THADA;ARHGAP26;CMIP;PLB1;HIPK2
phthalate,DINCH,aver_log2_ohMINCH,Female,Lipoproteins,11/79,0.000154418503365384,0.00814557605252401,4.2466001448459,37.2675007714431,SEPT9;IMMP2L;SNX29;PTPRN2;NRXN1;NTM;FEZ2;SLC9A9;NAV2;ARID1B;C4ORF22
phthalate,DINCH,aver_log2_ohMINCH,Female,Body Mass Index,34/437,4.22150893862366e-05,0.00445369193024796,2.24681414812634,22.6315586382238,MCTP1;TENM4;SLC20A2;FUT10;NUCKS1;BAZ2B;ADARB2;GLI3;FGD4;IMMP2L;FAM172A;GRB10;CAMTA1;SLC39A8;C2ORF61;RALGPS1;KLHL29;WWOX;MANBA;MLIP;ZFHX3;AUTS2;SYT1;SEMA6D;PCGF3;RRAS2;RASSF8;TRAPPC9;ARHGAP26;ADCY9;COL4A2;TTLL11;ASTN2;CREB5
phthalate,DINCH,aver_log2_ohMINCH,Male,Stroke,27/289,6.11104251086363e-06,0.00111220973697718,2.83657935727621,34.0543071895528,CNTNAP2;THSD7B;SDC2;SNX10;ATP10A;CACNA1C;FHIT;BACH2;TMEM241;GLRA1;ACAN;KIAA1549;UBASH3B;CHN2;NACC2;C19ORF57;GPC5;TEAD3;RNF144A;ERN1;TBC1D1;CRAMP1L;PLCB1;PLA2R1;DOCK2;DSCAML1;SSBP3
phthalate,DINCH,aver_log2_ohMINCH,both_sexes,Body Height,35/385,5.41274710296264e-07,0.000104466019087179,2.76350364963504,39.8755307245303,DPP10;FBN2;CEP85L;TSHZ2;CHD7;PRDM15;XYLT1;TMTC1;GXYLT2;RHOBTB1;FGD4;CHST11;FAM65B;SMYD3;NANS;TP63;RGS6;TNS1;MAGI1;EYA1;PDE4D;MAGI2;TBCD;HMGA1;PRKCA;LAMB1;MCC;SYN3;ARHGAP26;NFKB1;EXT1;EML6;UST;DOCK2;PPARD
phthalate,DINCH,aver_log2_oxoMINCH,Female,"Diabetes Mellitus, Type 2",13/86,6.21739849474413e-06,0.00119995790948562,5.15474302193841,61.795878884832,ST6GAL1;ZFAND3;GLIS3;PRKCA;THADA;ARHGAP26;HDAC9;PLB1;HIPK2;FGGY;SETBP1;KCNQ1;RBMS1
phthalate,DINCH,aver_log2_oxoMINCH,both_sexes,Body Height,47/385,5.98520815093117e-09,1.29280496060113e-06,2.81281859166475,53.2578361058863,DPP10;C2CD2;DOCK9;SRBD1;TSHZ2;CHD7;PRDM15;XYLT1;TMTC1;RHOBTB1;FGD4;CHST11;FAM65B;SMYD3;HMGXB3;NANS;TP63;JAZF1;TNS1;MAGI1;EYA1;PDE4D;ITPK1;MAGI2;MKL1;HMGA1;PRKCA;LAMB1;OPRM1;MCC;SYN3;ARHGAP26;CPHL1P;EXT1;FMNL3;ARHGAP10;EML6;ANKFN1;DDAH1;WDR60;LRRC7;UST;SPATA13;PDE3A;ARHGEF1;DOCK2;PPARD
phthalate,DiNP,aver_log2_DiNP,Female,Body Height,31/385,2.4698019409919e-08,4.34685141614574e-06,3.45407420350632,60.5034385591672,RYR2;NLGN1;HCG18;DOCK9;LAMA1;TMTC1;ABCA13;CMIP;IGSF21;ATXN1;ADAMTSL3;FAM65B;SMYD3;LHPP;JAZF1;MAGI1;GABBR2;CAMK1D;PCDH9;HMGA2;PRKCA;NRG1;SULF1;TBX5;SYN3;ANK1;BCR;FMNL3;ATF7;EXOC2;GAS7
phthalate,DiNP,aver_log2_DiNP,Female,Arteries,10/89,9.81628802805845e-05,0.00863833346469144,4.85440536348627,44.8007362957211,STOML3;GABBR2;SMOC2;OXTR;CAMK1D;DCC;FAM189A1;NRG1;SORCS1;KLHDC10
phthalate,DiNP,aver_log2_DiNP,Male,Attention Deficit Disorder with Hyperactivity,15/99,5.04304440085503e-05,0.00549691839693199,3.70955767427321,36.7057597940851,KIRREL3;RBFOX1;BCL11A;MIR99AHG;EMP2;NAV2;FHIT;PTPN14;TRIOBP;FOXP1;PUM2;MAN2A2;TLL1;NCKAP5;CREB5
phthalate,DiNP,aver_log2_DiNP,both_sexes,Fibrinogen,11/86,3.78963146270916e-05,0.00636658085735138,4.98640890451084,50.7649171727573,PCSK2;ROBO2;LGI1;CDH4;CUX2;GCA;SGIP1;FAM184A;IQSEC1;F2R;FHIT
phthalate,DiNP,aver_log2_cxMiNP,Female,Blood Pressure Determination,9/64,2.74946751913414e-05,0.00448163205618865,6.52131147540984,68.4836711563158,SDK1;KLHL5;COL25A1;ANKRD11;FAT1;ADARB2;ASTN2;SLC6A2;TBC1D16
phthalate,DiNP,aver_log2_cxMiNP,Female,Stroke,19/289,0.000122002952836226,0.0099432406561524,2.83145048814505,25.5155178507553,MICAL2;GRIK4;ADARB2;ESR2;PITPNC1;BAIAP3;TBC1D1;ATXN1;DAAM1;PCCA;NFIB;CHN2;PHACTR2;DIP2A;ASTN2;DSCAML1;PDK1;ANKRD6;TBC1D16
phthalate,DiNP,aver_log2_cxMiNP,Male,Blood Coagulation Factors,9/29,4.06017228895611e-05,0.00163083586939737,6.89227941176471,69.6926621177236,LAPTM4B;DAB1;DCHS2;PDE4D;ANKRD44;BAI3;CCDC113;ERC1;NCKAP5
phthalate,DiNP,aver_log2_cxMiNP,Male,Eosinophils,11/46,8.43028596797738e-05,0.00253962364785318,4.8176759410802,45.195074578649,SNTG2;RBFOX1;DAB1;CDH11;PHACTR2;NFATC1;ERC2;SYN3;SH2B3;SGCZ;FOXP1
